date;expense_category;expense_type;value;month;year;weekday_number;weekday_text;months_text;store;city;english_translation
09/11/2023;food;hamburger;1,7;11;2023;4;Thursday;Nov;infineon;;
09/11/2023;food;hamburger;1,7;11;2023;4;Thursday;Nov;infineon;;
10/11/2023;food;salat klein;1,15;11;2023;5;Friday;Nov;infineon;;
10/11/2023;food;menu 2;2,9;11;2023;5;Friday;Nov;infineon;;
10/11/2023;food;dessert;0,79;11;2023;5;Friday;Nov;infineon;;
11/11/2023;food;s-budget kuechenr.;1,595;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;spar bio haferkekse;1,145;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;spar serv. Knoedel;2,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;veggie ge. Lasagne;2,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget topa 3lag;2,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;despar riso arborio;1,595;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;tvb crispy chicki;3,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;premium peanut butter (ice cream);4,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;premium peanut butter (ice cream);4,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget salatmix 90g;0,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget salatmix 90g;0,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget champignon 500g;1,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget tortellini;0,89;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget tortellini;0,89;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget vollmilch 1l;1,29;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget mozzarella;0,89;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget mozzarella;0,89;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget mozzarella;0,89;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget mozzarella;0,89;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;lotus 250g;1,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget cookies 225g;1,29;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;bio ywiebel rot;1,59;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;felix bbq-original;2,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;spar pesto genovese 190g;0,695;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget raeuch. Lachs;2,745;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;couscous 500;1,195;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;spar weisswurst 200ml;1,39;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbudget kaesekrainer;2,59;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;rama cremefine 250l;1,35;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;pflaumen sbudget 1kg;2,49;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;snp trauben mix;2,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;o.b. 36er;2,995;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sch. Greek jog. 200g;1,49;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;snack karotten bio;1,49;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sbu paprika gruen;1,99;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;ssd eier gr. L 6er;2,89;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;sch. Greek jog. 200g;1,49;11;2023;6;Saturday;Nov;eurospar;villach;
11/11/2023;food;steam card;20;11;2023;6;Saturday;Nov;eurospar;villach;
13/11/2023;food;salat klein;1,15;11;2023;1;Monday;Nov;infineon;;
13/11/2023;food;menu 1;3,3;11;2023;1;Monday;Nov;infineon;;
14/11/2023;food;menu 2;2,9;11;2023;2;Tuesday;Nov;infineon;;
14/11/2023;food;dessert-crème;0,79;11;2023;2;Tuesday;Nov;infineon;;
15/11/2023;food;salat klein;1,15;11;2023;3;Wednesday;Nov;infineon;;
15/11/2023;food;menu 2;2,9;11;2023;3;Wednesday;Nov;infineon;;
16/11/2023;food;wraps;2,99;11;2023;4;Thursday;Nov;billa;villach;
16/11/2023;food;obstmix mit orangen;4,41;11;2023;4;Thursday;Nov;billa;villach;
03/09/2023;others;nastro isolante;0,995;9;2023;7;Sunday;Sep;eurospar;tarvisio;tape
02/10/2023;others;parking;1,75;10;2023;1;Monday;Oct;parking spot;slovenia;parking
21/11/2023;food;laugencroissant;1,05;11;2023;2;Tuesday;Nov;billa;villach;
21/11/2023;food;laugencroissant;1,05;11;2023;2;Tuesday;Nov;billa;villach;
21/11/2023;food;salat klein;1,15;11;2023;2;Tuesday;Nov;infineon;;
21/11/2023;food;vital;5,3;11;2023;2;Tuesday;Nov;infineon;;
21/11/2023;food;suppe/kaltschale;0,88;11;2023;2;Tuesday;Nov;infineon;;
21/11/2023;food;dessert;0,79;11;2023;2;Tuesday;Nov;infineon;;
21/11/2023;clothes;herren premium designer;49,99;11;2023;2;Tuesday;Nov;tkmax;villach;
22/11/2023;food;menu 2;2,9;11;2023;3;Wednesday;Nov;infineon;;
22/11/2023;food;brot;0,31;11;2023;3;Wednesday;Nov;infineon;;
22/11/2023;food;bali brunch wrap chicken;3,29;11;2023;3;Wednesday;Nov;billa;villach;
22/11/2023;food;dinkel-topfentasche;1,49;11;2023;3;Wednesday;Nov;billa;villach;
22/11/2023;food;balea seife make a wish 500ml;0,425;11;2023;3;Wednesday;Nov;dm;;
22/11/2023;food;denkmit spulb. Upink sen 500ml;0,475;11;2023;3;Wednesday;Nov;dm;;
06/01/2024;transportation;pedaggio;5,85;1;2024;6;Saturday;Jan;autostrade per l'italia;villesse;
23/11/2023;food;nuss schnecke;1,59;11;2023;4;Thursday;Nov;billa;villach;
23/11/2023;food;kornsem. Salami/kaese;1,44;11;2023;4;Thursday;Nov;billa;villach;
20/12/2023;others;pictures;4,45;12;2023;3;Wednesday;Dec;muller;klagenfurt;picture
03/09/2023;cleaning products;rimuovi muffa airmax;2,795;9;2023;7;Sunday;Sep;eurospar;tarvisio;
15/07/2023;cleaning products;s&s toipa mega roll 20x220bl.;7,95;7;2023;6;Saturday;Jul;dm;;toilet paper
24/11/2023;food;7up mojito - citron vert & menthe;0,64;11;2023;5;Friday;Nov;snack shop;;
24/11/2023;food;gasteiner miner;0,59;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;pesto genovese;0,695;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;garten salat;0,495;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;raucherlachs;3,19;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;gnocchi;0,89;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;tomatensauce basilik;1,19;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;tolettenpapier;7,98;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;salsa dip medium;1,19;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;mozzarella light OGT ;0,99;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;mozzarella light OGT ;0,99;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;mozzarella light OGT ;0,99;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;mozzarella light OGT ;0,99;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;nudel in bronzeform spaghetti;0,645;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;edelsalami;2,19;11;2023;5;Friday;Nov;lidl;klagenfurt;
24/11/2023;food;riffel chips 200G;2,58;11;2023;5;Friday;Nov;lidl;klagenfurt;
25/11/2023;food;knorr ktkurbisc;1,59;11;2023;6;Saturday;Nov;lidl;klagenfurt;
25/11/2023;food;kurbiscremesuppe;0,49;11;2023;6;Saturday;Nov;lidl;klagenfurt;
25/11/2023;food;direksaft apfel beeren;2,29;11;2023;6;Saturday;Nov;lidl;klagenfurt;
27/11/2023;food;salat klein;1,15;11;2023;1;Monday;Nov;infineon;;
27/11/2023;food;vital;5,3;11;2023;1;Monday;Nov;infineon;;
27/11/2023;food;dessert;0,79;11;2023;1;Monday;Nov;infineon;;
27/11/2023;food;nuss schnecke;1,59;11;2023;1;Monday;Nov;billa;villach;
27/11/2023;food;laugenecke mitpute;1,74;11;2023;1;Monday;Nov;billa;villach;
28/11/2023;food;salat klein;1,15;11;2023;2;Tuesday;Nov;infineon;;
28/11/2023;food;menu 2;2,9;11;2023;2;Tuesday;Nov;infineon;;
28/11/2023;food;nuss schnecke;1,59;11;2023;2;Tuesday;Nov;billa;villach;
28/11/2023;food;mohnweckerl neuburger;2,69;11;2023;2;Tuesday;Nov;billa;villach;
07/12/2023;food;salat klein;1,15;12;2023;4;Thursday;Dec;infineon;;
07/12/2023;food;grill;4,16;12;2023;4;Thursday;Dec;infineon;;
04/12/2023;food;nuss schnecke;1,59;12;2023;1;Monday;Dec;billa;villach;
04/12/2023;food;kornsem. Salami/kaese;3,19;12;2023;1;Monday;Dec;billa;villach;
20/11/2023;food;salat klein;1,15;11;2023;1;Monday;Nov;infineon;;
20/11/2023;food;vital;5,3;11;2023;1;Monday;Nov;infineon;;
20/11/2023;food;dessert;0,79;11;2023;1;Monday;Nov;infineon;;
20/11/2023;food;suppe/kaltschale;0,88;11;2023;1;Monday;Nov;infineon;;
20/11/2023;food;butter topfengolatsc;0,99;11;2023;1;Monday;Nov;billa;villach;
20/11/2023;food;mohnweckerl neuburger;2,47;11;2023;1;Monday;Nov;billa;villach;
24/11/2023;food;doppelcheese;3,4;11;2023;5;Friday;Nov;mcdonalds;;
24/11/2023;food;dblchickenburg;3,1;11;2023;5;Friday;Nov;mcdonalds;;
18/11/2023;food;tortilla chips 300G;1,59;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;tortilla chips 300G;1,59;11;2023;6;Saturday;Nov;hofer;;
03/09/2023;cleaning products;sigillante bagni;2,645;9;2023;7;Sunday;Sep;eurospar;tarvisio;
18/11/2023;food;esl vollmilch 1L;0,645;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;rohkost-salatmix;0,99;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;basis sugo 500g;1,39;11;2023;6;Saturday;Nov;hofer;;
16/11/2023;food;salat klein;1,15;11;2023;4;Thursday;Nov;infineon;;
16/11/2023;food;grill;4,16;11;2023;4;Thursday;Nov;infineon;;
16/11/2023;food;dessert;0,79;11;2023;4;Thursday;Nov;infineon;;
18/11/2023;food;sbudget oliv. Eolo 0,75;3,495;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
18/11/2023;gaming;steam card;20;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
18/11/2023;food;sbudget cookies 225g;1,29;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
18/11/2023;food;ben&jerrys half bak.;6,99;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
18/11/2023;food;ben&jerrys cookie D.;6,99;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
18/11/2023;food;ben&jerrys choc. fudge;6,99;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
05/12/2023;food;salat klein;1,15;12;2023;2;Tuesday;Dec;infineon;;
05/12/2023;food;menu 2;2,9;12;2023;2;Tuesday;Dec;infineon;;
05/12/2023;food;dessert;0,79;12;2023;2;Tuesday;Dec;infineon;;
29/11/2023;food;menu 2;2,9;11;2023;3;Wednesday;Nov;infineon;;
29/11/2023;food;salat klein;1,15;11;2023;3;Wednesday;Nov;infineon;;
04/12/2023;food;salat klein;1,15;12;2023;1;Monday;Dec;infineon;;
04/12/2023;food;menu 2;2,9;12;2023;1;Monday;Dec;infineon;;
13/12/2023;food;menu 1;3,3;12;2023;3;Wednesday;Dec;infineon;;
13/12/2023;food;salat klein;1,15;12;2023;3;Wednesday;Dec;infineon;;
15/12/2023;food;salat klein;1,15;12;2023;5;Friday;Dec;infineon;;
15/12/2023;food;menu 2;2,9;12;2023;5;Friday;Dec;infineon;;
15/12/2023;food;dessert;0,79;12;2023;5;Friday;Dec;infineon;;
30/11/2023;food;menu 2;2,9;11;2023;4;Thursday;Nov;infineon;;
30/11/2023;food;dessert;0,79;11;2023;4;Thursday;Nov;infineon;;
06/12/2023;food;salat klein;1,15;12;2023;3;Wednesday;Dec;infineon;;
06/12/2023;food;menu 1;3,3;12;2023;3;Wednesday;Dec;infineon;;
11/12/2023;food;nuss schnecke;1,59;12;2023;1;Monday;Dec;billa;villach;
18/11/2023;food;salamikreation;3,99;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
20/12/2023;food;mozartkugeln 200g;9,5;12;2023;3;Wednesday;Dec;confiserie heindl;;
20/12/2023;food;spez. A. osterr. 225g;9,9;12;2023;3;Wednesday;Dec;confiserie heindl;;
18/11/2023;gaming;steam card;20;11;2023;6;Saturday;Nov;eurospar;klagenfurt;
05/12/2023;food;billa sandwich;1,72;12;2023;2;Tuesday;Dec;billa;villach;
05/12/2023;food;pita roll;2,84;12;2023;2;Tuesday;Dec;billa;villach;
05/12/2023;food;nuss schnecke;1,59;12;2023;2;Tuesday;Dec;billa;villach;
30/11/2023;food;aperol spritz;4,9;11;2023;4;Thursday;Nov;pizzeria panperfocaccia;villach;
30/11/2023;food;calzonpizza;12,5;11;2023;4;Thursday;Nov;pizzeria panperfocaccia;villach;
14/12/2023;food;kakao o. schlag;4,3;12;2023;4;Thursday;Dec;bernold café;villach;
14/12/2023;food;kakao o. schlag;4,3;12;2023;4;Thursday;Dec;bernold café;villach;
14/12/2023;food;sachertorte;4,2;12;2023;4;Thursday;Dec;bernold café;villach;
16/12/2023;food;double espresso;3,2;12;2023;6;Saturday;Dec;vib international busterminal;wien;
15/07/2023;drugstore products;syoss schampoo keratin 440ml;3,75;7;2023;6;Saturday;Jul;dm;;
20/12/2023;food;clever tunfisch wrap;1,295;12;2023;3;Wednesday;Dec;billa;;
20/12/2023;food;penny chips paprika;0,525;12;2023;3;Wednesday;Dec;penny;klagenfurt;
20/12/2023;food;san fabio sugo;0,645;12;2023;3;Wednesday;Dec;penny;klagenfurt;
20/12/2023;food;sf penne 1kg;0,74;12;2023;3;Wednesday;Dec;penny;klagenfurt;
20/12/2023;food;bravo tortilla chips;0,795;12;2023;3;Wednesday;Dec;penny;klagenfurt;
20/12/2023;food;penny brotchen 6er;0,69;12;2023;3;Wednesday;Dec;penny;klagenfurt;
20/12/2023;food;sf mozz. Light;1,98;12;2023;3;Wednesday;Dec;penny;klagenfurt;
20/12/2023;food;fein. Feiertagsauf;3,79;12;2023;3;Wednesday;Dec;penny;klagenfurt;
20/12/2023;transportation;trip to prague;45,77;12;2023;3;Wednesday;Dec;prague;prague;
20/02/2024;food;salat klein;1,15;2;2024;2;Tuesday;Feb;infineon;;
20/02/2024;food;menu 2;2,9;2;2024;2;Tuesday;Feb;infineon;;
27/02/2024;food;srd greek style mango mar b;1,29;2;2024;2;Tuesday;Feb;billa;villach;
27/02/2024;food;bergarder weichkase;2,25;2;2024;2;Tuesday;Feb;hofer;;
27/02/2024;food;moser roth 125g;1,19;2;2024;2;Tuesday;Feb;hofer;;
27/02/2024;food;moser roth 125g;1,19;2;2024;2;Tuesday;Feb;hofer;;
27/02/2024;food;fruchtetee 50 btl.;1,49;2;2024;2;Tuesday;Feb;hofer;;
02/03/2024;food;spart jogurtdres300ml;0,89;3;2024;6;Saturday;Mar;interspar;;
02/03/2024;food;joza residr o.zucker;2,19;3;2024;6;Saturday;Mar;interspar;;
02/03/2024;food;sbudget schwammtuch;0,89;3;2024;6;Saturday;Mar;interspar;;
02/03/2024;food;spar gruene oliven;1,69;3;2024;6;Saturday;Mar;interspar;;
02/03/2024;food;sbudget kaeferbohne;1,65;3;2024;6;Saturday;Mar;interspar;;
02/03/2024;food;sensodyne zc 75ml;3,79;3;2024;6;Saturday;Mar;interspar;;
02/03/2024;food;weisser riese 50wg;7,49;3;2024;6;Saturday;Mar;interspar;;
04/03/2024;food;salat klein;1,15;3;2024;1;Monday;Mar;infineon;;
04/03/2024;food;menu 2;2,9;3;2024;1;Monday;Mar;infineon;;
29/02/2024;food;salat klein;1,15;2;2024;4;Thursday;Feb;infineon;;
29/02/2024;food;grill;4,16;2;2024;4;Thursday;Feb;infineon;;
29/02/2024;food;dessert;0,79;2;2024;4;Thursday;Feb;infineon;;
01/03/2024;food;salat klein;1,15;3;2024;5;Friday;Mar;infineon;;
01/03/2024;food;menu 2;2,9;3;2024;5;Friday;Mar;infineon;;
01/03/2024;food;dessert;0,79;3;2024;5;Friday;Mar;infineon;;
01/03/2024;food;pflaumen rot 500g;2,99;3;2024;5;Friday;Mar;billa;villach;
01/03/2024;food;nuss schnecke;1,69;3;2024;5;Friday;Mar;billa;villach;
02/03/2024;food;lenor weichsfueler;2,85;3;2024;6;Saturday;Mar;muller;;
05/03/2024;food;salat klein;1,15;3;2024;2;Tuesday;Mar;infineon;;
05/03/2024;food;menu 1;3,3;3;2024;2;Tuesday;Mar;infineon;;
05/03/2024;food;dessert;0,79;3;2024;2;Tuesday;Mar;infineon;;
06/03/2024;food;menu 2;2,9;3;2024;3;Wednesday;Mar;infineon;;
19/02/2024;food;menu 2;2,9;2;2024;1;Monday;Feb;infineon;;
28/02/2024;food;sanlucar erdbeeren 400g;2,79;2;2024;3;Wednesday;Feb;billa;villach;
28/02/2024;food;sanlucar erdbeeren 400g;2,79;2;2024;3;Wednesday;Feb;billa;villach;
28/02/2024;food;nuss schnecke;1,69;2;2024;3;Wednesday;Feb;billa;villach;
28/02/2024;food;menu 2;2,9;2;2024;3;Wednesday;Feb;infineon;;
28/02/2024;food;salat klein;1,15;2;2024;3;Wednesday;Feb;infineon;;
07/03/2024;food;salat klein;1,15;3;2024;4;Thursday;Mar;infineon;;
07/03/2024;food;menu 2;2,9;3;2024;4;Thursday;Mar;infineon;;
07/03/2024;food;dessert-creme;0,79;3;2024;4;Thursday;Mar;infineon;;
08/03/2024;food;grill;4,16;3;2024;5;Friday;Mar;infineon;;
08/03/2024;food;dessert-creme;0,79;3;2024;5;Friday;Mar;infineon;;
08/03/2024;food;salatschale mais;2,59;3;2024;5;Friday;Mar;billa;;
08/03/2024;food;laugencroissant;1,09;3;2024;5;Friday;Mar;billa;;
08/03/2024;food;salakis light;3,49;3;2024;5;Friday;Mar;billa;;
08/03/2024;food;bm shot raucherl;3,74;3;2024;5;Friday;Mar;billa;;
21/02/2024;food;salat klein;1,15;2;2024;3;Wednesday;Feb;infineon;;
21/02/2024;food;menu 2;2,9;2;2024;3;Wednesday;Feb;infineon;;
22/02/2024;food;salat klein;1,15;2;2024;4;Thursday;Feb;infineon;;
22/02/2024;food;menu 2;2,9;2;2024;4;Thursday;Feb;infineon;;
22/02/2024;food;dessert;0,79;2;2024;4;Thursday;Feb;infineon;;
23/02/2024;food;menu 2;2,9;2;2024;5;Friday;Feb;infineon;;
23/02/2024;food;sanlucar erdbeeren 400g;2,79;2;2024;5;Friday;Feb;billa;;
23/02/2024;food;sanlucar erdbeeren 400g;2,79;2;2024;5;Friday;Feb;billa;;
24/02/2024;food;schaumrolle;2,7;2;2024;6;Saturday;Feb;backerei wienerroither;;
24/02/2024;food;personalkaffee;0,8;2;2024;6;Saturday;Feb;backerei wienerroither;;
24/02/2024;food;coffee to go doppio;3,1;2;2024;6;Saturday;Feb;backerei wienerroither;;
24/02/2024;food;espresso india;4,2;2;2024;6;Saturday;Feb;sternlounge;salzburg;
26/02/2024;food;grill;4,16;2;2024;1;Monday;Feb;infineon;;
26/02/2024;food;suppe/kaltschale;0,88;2;2024;1;Monday;Feb;infineon;;
26/02/2024;food;dessert-creme;0,79;2;2024;1;Monday;Feb;infineon;;
27/02/2024;food;vital;5,3;2;2024;2;Tuesday;Feb;infineon;;
27/02/2024;food;suppe/kaltschale;0,88;2;2024;2;Tuesday;Feb;infineon;;
27/02/2024;food;dessert;0,79;2;2024;2;Tuesday;Feb;infineon;;
27/02/2024;food;spar eissalon eis;3,99;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;spar pueree m. suessk;1,49;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;spar kartoffelpueree;1,49;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;goetterspeise 150g;0,75;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;goetterspeise 150g;0,75;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;goetterspeise 150g;0,75;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;goetterspeise 150g;0,75;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;sch. Greekstyle 175g;1,29;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;spar fruchtc. 420g;1,79;2;2024;2;Tuesday;Feb;interspar;;
27/02/2024;food;danymoussekokos4x60g;1,99;2;2024;2;Tuesday;Feb;interspar;;
24/02/2024;food;die fruchtige mary grey - tee bio 27g doppelkamme;4,49;2;2024;6;Saturday;Feb;sonnentor;;
24/02/2024;food;der feine earl grey - schwarztee bio 27g doopelkamme;4,29;2;2024;6;Saturday;Feb;sonnentor;;
29/11/2023;food;sanlucar bananen;1,06;11;2023;3;Wednesday;Nov;billa;;
29/11/2023;food;nuss schnecke;1,59;11;2023;3;Wednesday;Nov;billa;villach;
29/11/2023;food;baguette schinken;1,49;11;2023;3;Wednesday;Nov;billa;;
18/11/2023;food;eistee 750ml;0,89;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;eistee 750ml;0,89;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;tortilla chips 300G;1,59;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;spatzlekase;2,59;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;mozzarella 125g;0,99;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;mozzarella 125g;0,99;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;mozzarella 125g;0,99;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;pesto 190g;1,39;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;tortilla chips 300G;1,59;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;crem. Jogh. 500g;0,79;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;handdesinfektion gel 50;0,59;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;handdesinfektion gel 50;0,59;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;rohkost-salatmix;0,99;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;basis sugo 500g;1,39;11;2023;6;Saturday;Nov;hofer;;
18/11/2023;food;crem. Jogh. 500g;0,79;11;2023;6;Saturday;Nov;hofer;;
24/11/2023;food;camembert;2,24;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;salatdressing french;1,11;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;tolettenpapier;7,98;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;bolognesesauce;1,19;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;pesto rosso;1,39;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;salsa dip medium;1,19;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;tortilla chips nacho kase;1,59;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;gefullte kartoffelnocken;2,19;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;pre. Pasta roher schinken;2,49;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;fusilli hwg;0,74;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;edelsalami;2,19;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;mozzarella light OGT ;0,99;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;mozzarella light OGT ;0,99;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;mozzarella light OGT ;0,99;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;grill ofenkartoffel 1,5kg;2,79;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;gemusebruhwurtel 12er;0,79;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;gorgonzola dop dolce;2,69;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;zahnb, classifc soft;0,69;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;garten salat;0,99;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;riffle chips;1,29;11;2023;5;Friday;Nov;lidl;;
24/11/2023;food;kreuzkummel gemahlen;0,95;11;2023;5;Friday;Nov;lidl;;
12/12/2023;food;salat klein;1,15;12;2023;2;Tuesday;Dec;infineon;;
12/12/2023;food;menu 1;3,3;12;2023;2;Tuesday;Dec;infineon;;
26/01/2024;food;menu 2;2,9;1;2024;5;Friday;Jan;infineon;;
26/01/2024;food;salat klein;1,15;1;2024;5;Friday;Jan;infineon;;
26/01/2024;food;dessert-creme;0,79;1;2024;5;Friday;Jan;infineon;;
02/02/2024;food;menu 2;2,9;2;2024;5;Friday;Feb;infineon;;
02/02/2024;food;salat klein;1,15;2;2024;5;Friday;Feb;infineon;;
02/02/2024;food;dessert-creme;0,79;2;2024;5;Friday;Feb;infineon;;
08/01/2024;food;laugenecke mitpute;2,62;1;2024;1;Monday;Jan;billa;;
05/02/2024;food;grill;4,16;2;2024;1;Monday;Feb;infineon;;
05/02/2024;food;dessert;0,79;2;2024;1;Monday;Feb;infineon;;
05/02/2024;food;suppe/kaltschale;0,88;2;2024;1;Monday;Feb;infineon;;
30/01/2024;food;menu 1;3,3;1;2024;2;Tuesday;Jan;infineon;;
31/01/2024;food;menu 2;2,9;1;2024;3;Wednesday;Jan;infineon;;
31/01/2024;food;salat klein;1,15;1;2024;3;Wednesday;Jan;infineon;;
01/02/2024;food;menu 2;2,9;2;2024;4;Thursday;Feb;infineon;;
01/02/2024;food;salat klein;1,15;2;2024;4;Thursday;Feb;infineon;;
29/01/2024;food;menu 2;2,9;1;2024;1;Monday;Jan;infineon;;
29/01/2024;food;salat klein;1,15;1;2024;1;Monday;Jan;infineon;;
16/01/2024;food;menu 1;3,3;1;2024;2;Tuesday;Jan;infineon;;
16/01/2024;food;dessert-creme;0,79;1;2024;2;Tuesday;Jan;infineon;;
24/01/2024;food;menu 2;2,9;1;2024;3;Wednesday;Jan;infineon;;
17/01/2024;food;menu 2;2,9;1;2024;3;Wednesday;Jan;infineon;;
20/01/2024;food;salami milano;1,69;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;salami milano;1,69;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;wraps;1,29;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;wraps;1,29;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;erdnussflips;0,89;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;erdnussflips;0,89;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;asia chili sauce;2,39;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;veg. eisbacher peanut butter;2,99;1;2024;6;Saturday;Jan;lidl;;
